city,year,page,line_no,organization_name,category,sub_category,line,address,description
Cedar Rapids,1911,26,16,OCHOTNICKE DRUŽSTVO,Benevolent and Fraternal,,OCHOTNICKE DRUŽSTVO-Meets at CSPS Hall.,,
Cedar Rapids,1911,26,17,SVOBODOMYSLNE DRUZSTVO,Benevolent and Fraternal,,SVOBODOMYSLNE DRUZSTVO- -Meets second Sunday at CSPS Hall.,,
Cedar Rapids,1911,26,18,CEDAR RAPIDS DEUTSCHER SAENGERBUND,Clubs,,"CEDAR RAPIDS DEUTSCHER SAENGERBUND-Peter Blitsch, pres: Adolph Kohl, v-pres: Fred Pleggenkuble. corresponding and treas; RG Thomas, fin sec; 95 Ist av w.",,
Cedar Rapids,1911,26,19,ATHENE,Clubs,,ATHENE-Meets at homes of members.,,
Cedar Rapids,1911,26,20,CEDAR RAPIDS ART ASSN,Clubs,,CEDAR RAPIDS ART ASSN-Meets at homes of members.,,
Cedar Rapids,1911,26,21,CEDAR RAPIDS AUTOMOBILE CLUB,Clubs,,"CEDAR RAPIDS AUTOMOBILE CLUB-A B Poore, pres; WF Bro- berg, sec; JL Bever jr, treas; 128 2d av.",,
Cedar Rapids,1911,26,22,CEDAR RAPIDS COMMERCIAL CLUB,Clubs,,"CEDAR RAPIDS COMMERCIAL CLUB-JF Rall. pres; Franklin Junkerman, v-pres; SG Armstrong. 2d v-pres; LW Anderson, treas; John Wunderlich, sec: flourth floor Masonic Temple.",,
Cedar Rapids,1911,26,23,CEDAR RAPIDS COUNTRY CLUB,Clubs,,"CEDAR RAPIDS COUNTRY CLUB- HV Ferguson, pres: GM Parker, v-pres; WJ Maxwell, sec; Kent C Perman, treas; CR Sav Bk Bldg. grounds 1st av and 27th.",,
Cedar Rapids,1911,26,24,CEDAR RAPIDS SANITARY CLUB,Clubs,,CEDAR RAPIDS SANITARY CLUB- 227 1st av,,
Cedar Rapids,1911,26,25,CEDAR RAPIDS CREDIT MEN'S ASSN,Civic Organizations,,"CEDAR RAPIDS CREDIT MEN'S ASSN-T B Powell, sec; Security Sav Bk Bldg.",,
Cedar Rapids,1911,26,26,CULTUS,Benevolent and Fraternal,,CULTUS-Meets at homes of members.,,
Cedar Rapids,1911,26,27,RIVER FRONT IMPROVEMENT ASSN OF CEDAR RAPIDS,Civic Organizations,,"RIVER FRONT IMPROVEMENT ASSN OF CEDAR RAPIDS-L W Anderson, chairman; TH Simmons, W G Haskell, John Burianek jr. sec: Ed H Smith, treas; 301 Ma- sonic Temple.",,
Cedar Rapids,1911,28,1,RETAIL GROCERS ASSN,Civic Organizations,,"RETAIL GROCERS ASSN-Meets COE COLLEGE COUNCIL. first and third Tuesdays in room 12 Dows Bldg; CA Rosemond, sec.",,
Cedar Rapids,1911,28,2,HISTORICAL SOCIETY OF LINN COUNTY,Civic Organizations,,"HISTORICAL SOCIETY OF LINN COUNTY-B L Wick, pres; ER Moore, v-pres; L A Brewer, sec; Lew W Anderson, treas; AN Har- bert. curator; Free Public Library.",,
Cedar Rapids,1911,28,3,IOWAY CLUB,Clubs,,"IOWAY CLUB-Resident members! Lew W Anderson, Luther A Brewer, Albert N Harbert; meets at homes of members.",,
Cedar Rapids,1911,28,4,SCOTTISH SOCIETY OF CEDAR RAPIDS,Benevolent and Fraternal,,"SCOTTISH SOCIETY OF CEDAR RAPIDS-Meets second Fridays of each month in K of C Hall, 225 1st av: WR Inglis, sec.",,
Cedar Rapids,1911,28,5,WESTERN POULTRY FANCIERS ASSN,Clubs,,"WESTERN POULTRY FANCIERS ASSN-E M Reynolds, pres; John McCosh, v-pres; ED Monilaw, sec; ER Moore, treas; S H Saylor, supt; Granby Bldg.",,
Cedar Rapids,1911,28,6,HESPERIAN LITERARY,Clubs,,HESPERIAN LITERARY-Meets ev- ery other Monday at homes of mem bers.,,
Cedar Rapids,1911,28,7,HIAWATHA,Uncategorized,,HIAWATHA members.,,
Cedar Rapids,1911,28,9,LADIES' LITERARY,Uncategorized,,LADIES' LITERARY-Meets at Ma- sonic Library.,,
Cedar Rapids,1911,28,11,TOURIST,Uncategorized,,TOURIST-Meets at homes of mem- bers.,,
Cedar Rapids,1911,28,12,VIVO,Clubs,,VIVO-126 2d av.,,
Cedar Rapids,1911,28,13,WEDNESDAY SOCIAL,Clubs,,WEDNESDAY SOCIAL- Meets at homes of members.,,
Cedar Rapids,1911,28,14,WEDNESDAY SHAKESPEARE,Clubs,,"WEDNESDAY SHAKESPEARE- Meets at homes of members,",,
Cedar Rapids,1911,28,15,WOMAN'S,Uncategorized,,WOMAN'S-Mects alternate Mondays beginning second Monday in Octo ber; second floor Public Library.,,
Cedar Rapids,1911,28,16,ALPHA NU LITERARY SOCIETY,Youth Organizations,,ALPHA NU LITERARY SOCIETY.,,
Cedar Rapids,1911,28,17,CARLETON LITERARY SOCIETY,Youth Organizations,,CARLETON LITERARY SOCIETY.,,
Cedar Rapids,1911,28,18,DELTA PHI EPSILON,Youth Organizations,,DELTA PHI EPSILON.,,
Cedar Rapids,1911,28,19,HESPERDIUM SOCIETY,Miscellaneous,,HESPERDIUM SOCIETY.,,
Cedar Rapids,1911,28,20,OLIO LITTERARY SOCIETY,Youth Organizations,,OLIO LITTERARY SOCIETY.,,
Cedar Rapids,1911,28,21,PHI BETA TAU SOCIETY,Youth Organizations,,PHI BETA TAU SOCIETY.,,
Cedar Rapids,1911,28,22,SCIENTIFIC CLUB OF COE COL LEGE,Youth Organizations,,SCIENTIFIC CLUB OF COE COL LEGE.,,
Cedar Rapids,1911,28,23,TSI SIGMA,Youth Organizations,,TSI SIGMA.,,
Cedar Rapids,1911,28,24,SINCLAIR LITERARY SOCIETY,Youth Organizations,,SINCLAIR LITERARY SOCIETY.,,
Cedar Rapids,1911,28,25,YMCAOF COE COLLEGE,Youth Organizations,,YMCAOF COE COLLEGE.,,
Cedar Rapids,1911,28,26,YWCA OF COE COLLEGE,Youth Organizations,,YWCA OF COE COLLEGE.,,
Cedar Rapids,1911,28,27,ORC(National Headquarters),Benevolent and Fraternal,,ORC(National Headquarters)-Of- fices CR Savings Bank Bldg.,,
Cedar Rapids,1911,28,28,OR C,Benevolent and Fraternal,,"OR C-Valley City Division No 58, meets second and fourth Sunday of month, 2:30 pm, in Canfield Hall, 422 2d av.",,
Cedar Rapids,1911,28,29,LA TO ORC,Benevolent and Fraternal,,"LA TO ORC-Columbia Division No 37, meets first and third Thursday afternoons of each month at Can- field Hall, 422 2d av.",,
Cedar Rapids,1911,28,30,BOF LE,Benevolent and Fraternal,,"BOF LE-Cedar Rapids No 159, meets first and third Sundays of month in Canfield Hall, 422 2d av; FA Davis, sec.",,
Cedar Rapids,1911,28,31,GIATO BOF LE,Benevolent and Fraternal,,"GIATO BOF LE-Mercy Division No 51, meets first and third Tues- day at Canfield Hall, 422 2d av; Mrs PA Kinch, sec.",,
Cedar Rapids,1911,28,32,BOF LF & E,Benevolent and Fraternal,,"BOF LF & E-Hawkeye Lodge No 27, meets second and fourth Sun days of each month at 2:30 pma: K of C Hall; A H McKenzie, R 8.",,
Cedar Rapids,1911,28,33,LA TO BOF L F,Benevolent and Fraternal,,LA TO BOF L F-Meets second and fourth Thursdays of each month at 2-30 pm at K of C Hall.,,
Cedar Rapids,1911,28,34,BOFRT,Benevolent and Fraternal,,BOFRT-Twin City Lodge No 56. meets every Sunday in Federation Hall.,,
Cedar Rapids,1911,28,1,Parlor City Lodre,Benevolent and Fraternal,,"LA TO B OF R T-Parlor City Lodre No 58, meets first and third Wednes day afternoons at 100 F Hall, 2d av and 1st; Belle Shaffer, sec.",,
Cedar Rapids,1911,28,2,BROTHERHOOD OF RAILWAY CAR- MEN,Labor Organizations,,BROTHERHOOD OF RAILWAY CAR- MEN-Meets first and third Thurs days in Federation Hall.,,
Cedar Rapids,1911,28,3,ORDER OF RAILWAY TELEGRAPH- ERS,Labor Organizations,,ORDER OF RAILWAY TELEGRAPH- ERS-Meets third Friday of each month in Federation Hall.,,
Cedar Rapids,1911,28,4,RAILWAY CLERKS' UNION,Labor Organizations,,RAILWAY CLERKS' UNION-Meets first and third Thursdays in Federa- tion Hall.,,
Cedar Rapids,1911,28,5,SWITCHMEN'S UNION,Labor Organizations,,SWITCHMEN'S UNION-Meets sec ond Monday afternoon and fourth Tuesday evening in Federation Hall.,,
Cedar Rapids,1911,28,6,ORDER RAILWAY TRUCKERS,Labor Organizations,,ORDER RAILWAY TRUCKERS- Meets third Friday of month in Federation Hall.,,
Cedar Rapids,1911,28,7,ORDER RAILWAY CARMEN,Labor Organizations,,ORDER RAILWAY CARMEN-Meets first and third Thursdays of month in Federation hall.,,
Cedar Rapids,1911,28,8,CR FEDERATION OF LABOR,Labor Organizations,,CR FEDERATION OF LABOR- Meets second and fourth Thursdays in Federation Hall.,,
Cedar Rapids,1911,28,9,AF OF MUSICIANS,Labor Organizations,,AF OF MUSICIANS-Meets second Sunday afternoon.,,
Cedar Rapids,1911,28,10,ALLIED PRINTING TRADES COUN- CIL,Labor Organizations,,ALLIED PRINTING TRADES COUN- CIL-Meets first Tuesday in Federa- tion hall.,,
Cedar Rapids,1911,28,11,AM SHEET METAL WORKERS,Labor Organizations,,AM SHEET METAL WORKERS- Meets second and fourth Mond- in Federation Hall.,,
Cedar Rapids,1911,28,12,CARPENTERS AND JOINERS,Labor Organizations,,"CARPENTERS AND JOINERS, 1649 --Meets second and fourth Tues days.",,
Cedar Rapids,1911,28,13,STRUCTURAL BUILDING TRADES COUNCIL,Labor Organizations,,STRUCTURAL BUILDING TRADES COUNCIL-Meets every Friday night in Federation Hall.,,
Cedar Rapids,1911,28,14,BREWERY WORKERS,Labor Organizations,,BREWERY WORKERS-Meets first Sunday at brewery.,,
Cedar Rapids,1911,28,15,BOILERMAKERS,Labor Organizations,,BOILERMAKERS-Meets third Mon- day in Federation Hall.,,
Cedar Rapids,1911,28,16,BOILERMAKERS' HELPERS,Labor Organizations,,BOILERMAKERS' HELPERS-Meets third Friday in Federation Hall.,,
Cedar Rapids,1911,28,17,BRICKLAYERS,Labor Organizations,,BRICKLAYERS-Meets first and third Wednesdays in Federation Hall.,,
Cedar Rapids,1911,28,18,CARPENTERS AND JOINERS,Labor Organizations,,"CARPENTERS AND JOINERS, 308- Meets every Monday.",,
Cedar Rapids,1911,28,19,CARPENTERS AND JOINERS,Labor Organizations,,"CARPENTERS AND JOINERS, 1791- Meets fourth Wednesday.",,
Cedar Rapids,1911,28,20,COOPERS' INTERNATIONAL,Labor Organizations,,COOPERS' INTERNATIONAL-Meets fourth Tuesday in C S P S Hall.,,
Cedar Rapids,1911,28,21,CIGAR MAKERS' INTERNATIONAL,Labor Organizations,,CIGAR MAKERS' INTERNATIONAL -Meets first Sunday in Federation Hall.,,
Cedar Rapids,1911,28,22,IRON MOULDERS,Labor Organizations,,IRON MOULDERS-Meets second and fourth Mondays in Federation Hall.,,
Cedar Rapids,1911,28,23,ELECTRICAL WORKERS,Labor Organizations,,ELECTRICAL WORKERS NO 253- Meets first and third Wednesdays in Federation Hall.,,
Cedar Rapids,1911,28,24,HOD CARRIERS AND BUILDING LABORERS,Labor Organizations,,HOD CARRIERS AND BUILDING LABORERS-Meets every Tuesday in Federation Hall.,,
Cedar Rapids,1911,28,25,INTERNATIONAL BROTHERHOOD OF BOOKBINDERS,Labor Organizations,,INTERNATIONAL BROTHERHOOD OF BOOKBINDERS-Meets first Monday in Federation Hall.,,
Cedar Rapids,1911,28,26,JOURNEYMEN TAILORS,Labor Organizations,,JOURNEYMEN TAILORS-Meets third Monday in Federation Hall.,,
Cedar Rapids,1911,28,27,JOURNEYMEN BARBERS,Labor Organizations,,JOURNEYMEN BARBERS-Meets first and third Tuesdays in Federa- tion Hall.,,
Cedar Rapids,1911,28,28,LATHERS,Labor Organizations,,LATHERS-Meets second Wednesday in Federation Hall.,,
Cedar Rapids,1911,28,29,LETTER CARRIERS,Labor Organizations,,LETTER CARRIERS-Meets first Tuesday in Postoffice.,,
Cedar Rapids,1911,28,30,MACHINISTS' ASSOCIATION,Labor Organizations,,MACHINISTS' ASSOCIATION- Meets second and fourth Wednes days in Federation Hall.,,
Cedar Rapids,1911,28,31,STONE MASONS,Labor Organizations,,STONE MASONS-Meets second and fourth Thursdays in Federation Hall.,,
Cedar Rapids,1912,16,1,HOME FOR AGED WOMEN,Welfare Organizations,,"HOME FOR AGED WOMEN-Miss Emma J Ayres matron, A av and N 12th w.",,
Cedar Rapids,1912,16,2,HOME FOR THE FRIENDLES,Welfare Organizations,,"HOME FOR THE FRIENDLES- Miss Anna B Teege, matron, 519 N 15th.",,
Cedar Rapids,1912,16,3,SUNSHINE MISSION HOME,Welfare Organizations,,SUNSHINE MISSION HOME-101- 103 S 1st.,,
Cedar Rapids,1912,16,6,KENWOOD CATHOLIC,Churches,,KENWOOD CATHOLIC-1st st Ken- wood.,,
Cedar Rapids,1912,16,11,MINISTERIAL UNION OF CEDAR RAPIDS,Miscellaneous,,MINISTERIAL UNION OF CEDAR RAPIDS-Meets alternate Mondays in Y M C A Hall.,,
Cedar Rapids,1912,16,12,SEVENTH DAY ADVENTISTS,Churches,,"SEVENTH DAY ADVENTISTS-Meet every Saturday morning Liberal Christian Church, 3d av and 6th.",,
Cedar Rapids,1912,16,13,CALVARY,Churches,,"CALVARY-Rev John Hastle, pastor; cor 5th av and 6th w.",,
Cedar Rapids,1912,16,15,FIRST,Churches,,"FIRST-Rev A M Levack, pastor; cor 3d av and 8th.",,
Cedar Rapids,1912,16,16,IMMACULATE CONCEPTION,Churches,,"IMMACULATE CONCEPTION-V Rev J J Toomey rector: Rev E P Donnelly, asst; 3d av and S 7th.",,
Cedar Rapids,1912,16,17,ST PATRICK'S,Churches,,"ST PATRICK'S-Rev T J Sullivan, pastor: Rev John McCaffrey asst; 1st av and N 5th w.",,
Cedar Rapids,1912,16,18,ST WENCESLAUS,Churches,,"ST WENCESLAUS-(BOHEMIAN)- Rev Florian Svrdlik, pastor; 1224 S 5th.",,
Cedar Rapids,1912,16,19,FIRST,Churches,,"FIRST-Rev Walter M White, pastor; 4th av and 8 5th.",,
Cedar Rapids,1912,16,20,SECOND,Churches,,"SECOND-Rev F E Smith, pastor; 3d av and 6th w.",,
Cedar Rapids,1912,16,21,LIBERAL,Churches,,"LIBERAL-Rev Joseph F. Newton, pastor; 526 3d av w.",,
Cedar Rapids,1912,16,22,FIRST,Churches,,FIRST-Sunday services Majestic Theatre.,,
Cedar Rapids,1912,16,23,FIRST,Churches,,"FIRST-Rev Wilson Denney, pastor; 2d av and S 5th.",,
Cedar Rapids,1912,16,24,BETHANY,Churches,,"BETHANY-Rev A Winfield Wiggins, pastor: L av and N 6th w.",,
Cedar Rapids,1912,16,25,BRETHREN,Churches,,"BRETHREN-Dr S B Miller, pastor; cor 4th av and 12th.",,
Cedar Rapids,1912,16,26,GRACE,Churches,,"GRACE-Rev John Arthur, rector; A av and 6th.",,
Cedar Rapids,1912,16,27,ST JOHN'S,Churches,,ST JOHN'S-Rev John Arthur in charge; Park av and 19th.,,
Cedar Rapids,1912,16,28,GERMAN,Churches,,"GERMAN-Rev C F Hillman, pastor; 4th av and 6th.",,
Cedar Rapids,1912,16,29,ZION UNITED,Churches,,"ZION UNITED-Rev A A Couser, pas- tor: 227 1st av w.",,
Cedar Rapids,1912,16,30,FREE METHODIST,Churches,,"FREE METHODIST-Rev T M Fen- wick, pastor, 15th av and & Sth.",,
Cedar Rapids,1912,16,31,CONGREGATION BETH JACOB,Churches,,"CONGREGATION BETH JACOB- Rev Noah Effron, pastor; 218 A av w.",,
Cedar Rapids,1912,16,32,LATTER DAY SAINTS,Churches,,"LATTER DAY SAINTS-Meetings at residence 177 13th av w, J R Smith, elder.",,
Cedar Rapids,1912,16,33,LUTHERAN,Churches,,LUTHERAN (DANISH)-N 4th and Kav w.,,
Cedar Rapids,1912,16,34,FIRST,Churches,,"FIRST-Rev C W Maggart, pastor; 3d av and 10th",,
Cedar Rapids,1912,16,1,LUTHERAN,Churches,,"LUTHERAN (GERMAN)-Rev Julius Deckmann, pastor; 4th av and 6th W.",,
Cedar Rapids,1912,16,2,LUTHERAN,Churches,,"LUTHERAN (SWEDISH)-Rev E C Jessup, pastor; 228 2d av w.",,
Cedar Rapids,1912,16,3,BOHEMIAN,Churches,,"FIRST (BOHEMIAN)-Rev F J Zavodsky, pastor; 180 14th av w.",,
Cedar Rapids,1912,16,4,ST PAUL'S,Churches,,"ST PAUL'S-Rev E J Lockwood, pastor; 4th av and S 5th.",,
Cedar Rapids,1912,16,5,TRINITY,Churches,,"TRINITY-Rev W G Crowder, pastor; 3d av and 5th w.",,
Cedar Rapids,1912,16,6,KENWOOD,Churches,,"KENWOOD-Rev Carl Stolz, pastor; Kenwood.",,
Cedar Rapids,1912,16,7,ST JAMES,Churches,,"ST JAMES-Rev A W Henke, pastor; Ellis boul and N av.",,
Cedar Rapids,1912,16,8,BETHEL A M E,Churches,,"BETHEL A M E-Rev R H Hackley, pastor; 512 S 6th.",,
Cedar Rapids,1912,16,9,FIRST,Churches,,"FIRST-Rev E R Burekhalter, pastor; 3d av and S 5th.",,
Cedar Rapids,1912,16,10,WESTMINSTER,Churches,,WESTMINSTER-3d av and Bever av.,,
Cedar Rapids,1912,16,11,SINCLAIR MEMORIAL,Churches,,"SINCLAIR MEMORIAL-Rev F H Shedd, pastor; 9th cor 17th av.",,
Cedar Rapids,1912,16,12,FIRST UNITED,Churches,,"FIRST UNITED-Rev A R Paul, pastor; 3d av and 2d w.",,
Cedar Rapids,1912,16,13,CENTRAL PARK,Churches,,"CENTRAL PARK-Rev Samuel Conybeare, pastor; 1700 B av.",,
Cedar Rapids,1912,16,14,BOHEMIAN,Churches,,"BOHEMIAN-Rev V Hlavaty, pastor; 901 S 7th.",,
Cedar Rapids,1912,16,15,OLIVET,Churches,,"OLIVET-Rev E Winslow Brown, pastor; 2d av ne cor 6th w.",,
Cedar Rapids,1912,16,16,FIRST,Churches,,"FIRST-Rev J C H Light, pastor; 4th av and S 7th.",,
Cedar Rapids,1912,16,17,BOHEMIAN,Churches,,"BOHEMIAN-Rev Joseph Balcer, pastor; 1510 S 2d w.",,
Cedar Rapids,1912,16,18,FIRST,Churches,,"FIRST-Rev F S Bromer, pastor; L sw cor 8th av w.",,
Cedar Rapids,1912,16,19,W C T U,Welfare Organizations,,W C T U-Meets at homes of members.,,
Cedar Rapids,1912,16,20,Y M C A,Youth Organizations,,"Y M C A-Sidney E Sinclair, pres; C G Greene, sec; W F Hunting, gen sec; 1st av cor 1st.",,
Cedar Rapids,1912,16,21,Y W C A,Youth Organizations,,"Y W C A-Miss harlotte H Davis, gen sec; 320 S 5th.",,
Cedar Rapids,1912,16,22,LIGHTHOUSE MISSION,Welfare Organizations,,LIGHTHOUSE MISSION-121 B av.,,
Cedar Rapids,1912,16,23,SUNSHINE MISSION,Welfare Organizations,,"SUNSHINE MISSION-F K Ward, supt; 101-103 S 1st.",,
Cedar Rapids,1912,16,24,SOUTHSIDE PRESBYTERIAN MISSION,Churches,,SOUTHSIDE PRESBYTERIAN MISSION-Belle av w and C R I & P tracks.,,
Cedar Rapids,1912,16,25,HOLINESS MISSION,Churches,,HOLINESS MISSION-408 5th av w.,,
Cedar Rapids,1912,16,26,PRESBYTERIAN MISSION,Churches,,PRESBYTERIAN MISSION-1210 F av.,,
Cedar Rapids,1912,16,27,SINCLAIR MEMORIAL CHAPEL,Churches,,SINCLAIR MEMORIAL CHAPEL- 1st av and 13th.,,
Cedar Rapids,1912,16,29,"GRAND LODGE OF IOWA, A F & A M",Benevolent and Fraternal,,"GRAND LODGE OF IOWA, A F & A M-X R Parvin, grand sec; 815 1st av.",,
Cedar Rapids,1912,16,30,"CRESCENT NO 25, A F & A M",Benevolent and Fraternal,,"CRESCENT NO 25, A F & A M-Regular communication first Monday each month. A L Sylvester, sec.",,
Cedar Rapids,1912,16,31,IOWA CONSISTORY NO 2,Benevolent and Fraternal,,"IOWA CONSISTORY NO 2-E C Clark, registrar; meets on call.",,
Cedar Rapids,1912,16,32,"MT HERMON 263, A F & A M",Benevolent and Fraternal,,"MT HERMON 263, A F & A M- Regular communication firs first Thurs- day each month. J J Clements, sec.",,
Cedar Rapids,1912,16,33,"TROWEL CHAPTER NO 43, R A M",Benevolent and Fraternal,,"TROWEL CHAPTER NO 43, R A M- Regular convocation first Tuesday each month. C B Whelpley, sec.",,
Cedar Rapids,1912,16,34,"APOLLO COMMANDERY NO 26, K T",Benevolent and Fraternal,,"APOLLO COMMANDERY NO 26, K T-Regular conclave second Friday each month. T M Giberson, sec.",,
Cedar Rapids,1912,16,35,CEDAR CHAPTER NO 184. O E S,Benevolent and Fraternal,,"CEDAR CHAPTER NO 184. O E S- Regular meeting third Tuesday each month; Miss F Myrtle Dodge, sec.",,
Cedar Rapids,1912,16,36,MALTA CHAPTER NO 514. O E S,Benevolent and Fraternal,,"MALTA CHAPTER NO 514. O E S- Regular meeting first and third Saturday of each month. Miss Agnes Robertson, sec.",,
Cedar Rapids,1912,18,1,EL KAHIR TEMPLE A A O N M S,Benevolent and Fraternal,,"EL KAHIR TEMPLE A A O N M S—Meets the second Wednesday of December and second Wednesday of each alternate month thereafter in the year; T W Runkle, recorder.",,
Cedar Rapids,1912,18,2,CEDAR RAPIDS NO 141,Benevolent and Fraternal,,"CEDAR RAPIDS NO 141—Meets every Friday evening at I O O F Building, 109-113 2d av, Theodore Simon, sec.",,
Cedar Rapids,1912,18,3,JAN HUS,Benevolent and Fraternal,,"JAN HUS (BOHEMIAN) NO 51—Meets every Wednesday in Sokol Hall, 417 S 3d.",,
Cedar Rapids,1912,18,4,MAINE LODGE NO 643,Benevolent and Fraternal,,"MAINE LODGE NO 643—Meets every Friday evening at K of P Hall, 418 1st av. E G Fitzgerald, sec.",,
Cedar Rapids,1912,18,5,LINN ENCAMPMENT NO 49,Benevolent and Fraternal,,"LINN ENCAMPMENT NO 49—Meets first and third Thursdays each month at I O O F Hall, 109-113 2d av. Thomas Suchomel, sec.",,
Cedar Rapids,1912,18,6,"CANTON CEDAR RAPIDS NO 21, P M",Benevolent and Fraternal,,"CANTON CEDAR RAPIDS NO 21, P M—Meets fourth Monday each month at I O O F Hall, 109-113 2d av. W N Pumphrey, sec.",,
Cedar Rapids,1912,18,7,"HOME LODGE NO 79, D OF R",Benevolent and Fraternal,,"HOME LODGE NO 79, D OF R—Meets first and third Mondays each month at I O O F, 109-113 2d av. Miss Ethelyn Davis, sec.",,
Cedar Rapids,1912,18,8,PRAHA LODGE NO 5,Benevolent and Fraternal,,PRAHA LODGE NO 5—(Bohemian) D OF R—Meets first and third Thursday each month in Sokol Hall 417 S 3d.,,
Cedar Rapids,1912,18,9,"STAR OF MAINE NO 221, D OF R",Benevolent and Fraternal,,"STAR OF MAINE NO 221, D OF R—Meets second and fourth Thursday of each month in K of P Hall, 418 1st av. Miss Evelyn L Fitzgerald, sec.",,
Cedar Rapids,1912,18,10,KINGSTON LODGE NO 722,Benevolent and Fraternal,,"KINGSTON LODGE NO 722—Meets every Tuesday in I O O F Hall, 109-113 2d av.",,
Cedar Rapids,1912,18,11,CEDAR LODGE NO 494 D OF R,Benevolent and Fraternal,,"CEDAR LODGE NO 494 D OF R—Meets second and fourth Thursday in I O O F Hall, 109-113 2d av.",,
Cedar Rapids,1912,18,12,CEDAR RAPIDS LODGE NO 98,Benevolent and Fraternal,,"CEDAR RAPIDS LODGE NO 98—Meets every second and fourth Thursday, 419 2d av. Chas P Carman K of R S.",,
Cedar Rapids,1912,18,13,STAR OF THE WEST NO 1,Benevolent and Fraternal,,"STAR OF THE WEST NO 1—Meets every Monday in K of P Hall, 418-420 1st av. E W Winter, K of R & S, 810 Sec Bk Bldg.",,
Cedar Rapids,1912,18,14,"CEDAR RAPIDS CO NO 18, U R",Benevolent and Fraternal,,"CEDAR RAPIDS CO NO 18, U R—Meets second and fourth Wednesdays of each month in K of P Hall, 418-420 1st av. D E Holmquest, sec.",,
Cedar Rapids,1912,18,15,"WINTER TEMPLE NO 78, PYTHIAN SISTERS",Benevolent and Fraternal,,"WINTER TEMPLE NO 78, PYTHIAN SISTERS—Meets first and third Thursday of each month in K of P Hall, 418 1st av. Mrs Lyda Fawcett, M of R & C, 830",,
Cedar Rapids,1912,18,1,DELPHINE LODGE NO 215,Benevolent and Fraternal,,"DELPHINE LODGE NO 215-Meets first and third Mondays of month in Dempsey's Hall, 422 2d av. WH Meyers, sec.",,
Cedar Rapids,1912,18,2,ROYAL HOMESTEAD NO 214,Benevolent and Fraternal,,"ROYAL HOMESTEAD NO 214- Meets first and third Fridays of month in Room 13, Old PO Bldg.",,
Cedar Rapids,1912,18,3,SLOVAN HOMESTEAD NO 187,Benevolent and Fraternal,,SLOVAN HOMESTEAD NO 187- Meets fourth Thursday of each month in CSPS Hall.,,
Cedar Rapids,1912,18,4,GRAND LODGE,Benevolent and Fraternal,,"GRAND LODGE-Headquarters at Cedar Rapids, Masonic Temple; E N Helm, grand pres; J H Helm, grand sec.",,
Cedar Rapids,1912,18,5,CEDAR LODGE NO 1,Benevolent and Fraternal,,"CEDAR LODGE NO 1-Meets first and third Mondays in I 00F Hall, 109-113 2d av.",,
Cedar Rapids,1912,18,6,LINN TENT NO 38,Benevolent and Fraternal,,"LINN TENT NO 38-Meets every Tuesday night; IF Rall, R K.",,
Cedar Rapids,1912,18,7,UNIFORMED RANK NO 11,Benevolent and Fraternal,,UNIFORMED RANK NO 11-Meets second and fourth Thursdays.,,
Cedar Rapids,1912,18,8,"CEDAR RAPIDS HIVE NO 26, LADIES OF THE MACCABEES",Benevolent and Fraternal,,"CEDAR RAPIDS HIVE NO 26, LADIES OF THE MACCABEES- Meets second and fourth Thursday.",,
Cedar Rapids,1912,18,9,Commercial Club,Clubs,,Meets first Saturday of each month in Commercial Club Rooms.,,
Cedar Rapids,1912,18,10,EUREKA COUNCIL NO 100,Benevolent and Fraternal,,"EUREKA COUNCIL NO 100-Meets first and third Friday of each month in Dempsey's Hall, 422 2d av; Mrs Lulu Jiechert, cee.",,
Cedar Rapids,1912,18,11,COURT LYNN NO 29,Benevolent and Fraternal,,COURT LYNN NO 29-Meets second and fourth Mondays of each month. in Room 13 Dows Bldg.,,
Cedar Rapids,1912,18,12,COURT CEDAR NO 3,Benevolent and Fraternal,,"COURT CEDAR NO 3-Meets every Wednesday evering in AOUW Hall, 213 1st av.",,
Cedar Rapids,1912,18,13,PARLOR CITY HOMESTEAD NO 30,Benevolent and Fraternal,,"PARLOR CITY HOMESTEAD NO 30 -Meets first and third Thursdays of each month in 100F Hall, 109- 113 2d av. WR Inglis, sec.",,
Cedar Rapids,1912,18,14,STAR LODGE NO 4,Benevolent and Fraternal,,"STAR LODGE NO 4-Meets first and third Fridays in Canfield Hall; Nelle M Martin, sec.",,
Cedar Rapids,1912,18,15,IOWA COUNCIL NO 172,Benevolent and Fraternal,,"IOWA COUNCIL NO 172-Meets every Tuesday evening in A OUW Hall, 212 1st av: Mrs Jennie Speck, see.",,
Cedar Rapids,1912,18,17,CEDAR RAPIDS LODGE NO 1,Benevolent and Fraternal,,CEDAR RAPIDS LODGE NO 1- Meets second and fourth Tuesdays of each month in IOOF Hall.,,
Cedar Rapids,1912,18,18,PARLOR CITY LODGE NO 158,Benevolent and Fraternal,,"PARLOR CITY LODGE NO 158- Meets second and fourth Thurs- days in IOOF Hall, 109-113 2d av.",,
Cedar Rapids,1912,18,19,COURT VERITAS NO 1304,Benevolent and Fraternal,,COURT VERITAS NO 1304-Meets at call of chief ranger.,,
Cedar Rapids,1912,18,20,MUSKWAKI TRIBE NO 110,Benevolent and Fraternal,,"MUSKWAKI TRIBE NO 110-Meets every Wednesday night in Frater- nity Hall, 117 1st av.",,
